t; x; y; theta
8769588.566994; 0.59; 0.00; 0.00
8784518.428001; 0.59; 0.00; 0.00
8802456.029999; 0.60; 0.00; 0.00
8816518.239998; 0.61; 0.00; 0.00
8832454.996002; 0.61; 0.00; 0.00
8850740.320999; 0.62; 0.00; 0.00
8864440.101997; 0.63; 0.00; 0.00
8885062.417999; 0.64; 0.00; 0.00
8896449.483994; 0.64; 0.00; 0.00
8914457.728996; 0.65; 0.00; 0.00
8928529.402000; 0.65; 0.00; 0.00
8944456.877998; 0.66; 0.00; 0.00
8960465.803001; 0.67; 0.00; 0.00
8976757.000999; 0.68; 0.00; 0.00
8992653.089996; 0.68; 0.00; 0.00
9010590.817993; 0.69; 0.00; 0.00
9026384.877998; 0.70; 0.00; 0.00
9041532.906998; 0.70; 0.00; 0.00
9056361.909996; 0.71; 0.00; 0.00
9072631.252998; 0.72; 0.00; 0.00
9088858.378998; 0.72; 0.00; 0.00
9104640.354996; 0.73; 0.00; 0.00
9121143.310997; 0.74; 0.00; 0.00
9136412.502998; 0.74; 0.00; 0.00
9154421.981995; 0.75; 0.00; 0.00
9168426.828995; 0.76; 0.00; 0.00
9186561.948997; 0.77; 0.00; 0.00
9202199.286995; 0.77; 0.00; 0.00
9217534.483002; 0.78; 0.00; 0.00
9232796.217995; 0.79; 0.00; 0.00
9248610.765999; 0.79; 0.00; 0.00
9265918.208000; 0.80; 0.00; 0.00
9280762.711998; 0.81; 0.00; 0.00
9297729.092003; 0.81; 0.00; 0.00
9312446.470001; 0.82; 0.00; 0.00
9328773.214996; 0.83; 0.00; 0.00
9345603.659996; 0.83; 0.00; 0.00
9360380.263000; 0.83; 0.00; 0.00
9377738.503998; 0.83; 0.00; 0.00
9394396.514999; 0.84; 0.00; 0.00
9409479.941994; 0.84; 0.00; 0.00
9424373.864998; 0.84; 0.00; 0.00
9442616.729996; 0.84; 0.00; 0.00
9456357.329994; 0.85; 0.00; 0.00
9472566.049995; 0.85; 0.00; 0.00
9488436.011993; 0.85; 0.00; 0.00
9504393.556999; 0.85; 0.00; 0.00
9521408.824005; 0.86; 0.00; 0.00
9536510.725998; 0.86; 0.00; 0.00
9553949.087997; 0.86; 0.00; 0.00
9568772.956001; 0.86; 0.00; 0.00
9585673.029999; 0.87; 0.00; 0.00
9602869.681000; 0.87; 0.00; 0.00
9617799.979004; 0.87; 0.00; 0.00
9633110.319000; 0.87; 0.00; 0.00
9649608.453003; 0.88; 0.00; 0.00
9664423.966995; 0.88; 0.00; 0.00
9681654.904999; 0.88; 0.00; 0.00
9696586.946999; 0.89; 0.00; 0.00
9712382.141998; 0.89; 0.00; 0.00
9731125.690994; 0.89; 0.00; 0.00
9746299.172005; 0.89; 0.00; 0.00
9760914.364998; 0.90; 0.00; 0.00
9777791.200996; 0.90; 0.00; 0.00
9792929.465996; 0.90; 0.00; 0.00
9810154.463997; 0.90; 0.00; 0.00
9824430.851997; 0.91; 0.00; 0.00
9840939.292999; 0.91; 0.00; 0.00
9856424.392998; 0.91; 0.00; 0.00
9872530.394997; 0.91; 0.00; 0.00
9890417.811005; 0.92; 0.00; 0.00
9905404.628998; 0.92; 0.00; 0.00
9920478.872002; 0.92; 0.00; 0.00
9937206.209999; 0.92; 0.00; 0.00
9954085.848999; 0.93; 0.00; 0.00
9968474.248001; 0.93; 0.00; 0.00
9985544.402992; 0.93; 0.00; 0.00
10000581.856003; 0.93; 0.00; 0.00
10017833.931999; 0.93; 0.00; 0.00
10032410.886993; 0.94; 0.00; 0.00
10048738.901001; 0.94; 0.00; 0.00
10066087.712997; 0.94; 0.00; 0.00
10081327.638992; 0.94; 0.00; 0.00
10096431.087997; 0.94; 0.00; 0.00
10113992.632004; 0.94; 0.00; 0.00
10128418.987000; 0.94; 0.00; 0.00
10146824.679001; 0.94; 0.00; 0.00
10161274.003998; 0.94; 0.00; 0.00
10177781.491997; 0.94; 0.00; 0.00
10195143.602997; 0.95; 0.00; 0.00
10208480.009995; 0.95; 0.00; 0.00
10225637.374001; 0.95; 0.00; 0.00
10240598.953995; 0.95; 0.00; 0.00
10256523.477997; 0.95; 0.00; 0.00
10272441.947998; 0.95; 0.00; 0.00
10289593.917000; 0.95; 0.00; 0.00
10304591.077995; 0.95; 0.00; 0.00
10321547.391998; 0.95; 0.00; 0.00
10336606.402000; 0.95; 0.00; 0.00
10352688.240997; 0.96; 0.00; 0.00
10369892.037003; 0.96; 0.00; 0.00
10384439.800995; 0.96; 0.00; 0.00
10401241.409004; 0.96; 0.00; 0.00
10417384.490997; 0.96; 0.00; 0.00
10432457.874001; 0.96; 0.00; 0.00
10449265.975998; 0.96; 0.00; 0.00
10464712.747002; 0.96; 0.00; 0.00
10480584.986000; 0.96; 0.00; 0.00
10496503.470001; 0.96; 0.00; 0.00
10513623.278999; 0.97; 0.00; 0.00
10530410.213005; 0.97; 0.00; 0.00
10544474.492004; 0.97; 0.00; 0.00
10561564.889999; 0.97; 0.00; 0.00
10576759.435997; 0.97; 0.00; 0.00
10594501.141998; 0.97; 0.00; 0.00
10608555.248993; 0.97; 0.00; 0.00
10626219.443001; 0.97; 0.00; 0.00
10640584.130997; 0.97; 0.00; 0.00
10657716.467995; 0.97; 0.00; 0.00
10673046.888000; 0.97; 0.00; 0.00
10688447.752998; 0.98; 0.00; 0.00
10704622.485001; 0.98; 0.00; 0.00
10720505.459999; 0.98; 0.00; 0.00
10737708.467995; 0.98; 0.00; 0.00
10753113.807999; 0.98; 0.00; 0.00
10770216.685997; 0.98; 0.00; 0.00
10788251.757996; 0.98; 0.00; 0.00
10801744.141998; 0.98; 0.00; 0.00
10816401.887001; 0.98; 0.00; 0.00
10834471.173996; 0.98; 0.00; 0.00
10848378.796997; 0.98; 0.00; 0.00
10864394.640999; 0.98; 0.00; 0.00
10880414.583992; 0.98; 0.00; 0.00
10897528.750992; 0.98; 0.00; 0.00
10912443.651001; 0.98; 0.00; 0.00
10929500.774994; 0.98; 0.00; 0.00
10944777.942993; 0.98; 0.00; 0.00
10961504.945999; 0.98; 0.00; 0.00
10978458.150002; 0.98; 0.00; 0.00
10993193.846992; 0.98; 0.00; 0.00
11010798.607994; 0.98; 0.00; 0.00
11024498.544998; 0.98; 0.00; 0.00
11040524.930000; 0.98; 0.00; 0.00
11056421.295998; 0.99; 0.00; 0.00
11073140.251999; 0.99; 0.00; 0.00
11088377.341995; 0.99; 0.00; 0.00
11106447.888000; 0.99; 0.00; 0.00
11120723.505005; 0.99; 0.00; 0.00
11136405.671997; 0.99; 0.00; 0.00
11152554.720001; 0.99; 0.00; 0.00
11168408.015999; 0.99; 0.00; 0.00
11184367.195999; 0.99; 0.00; 0.00
11200425.691994; 0.99; 0.00; 0.00
11219458.622993; 0.99; 0.00; 0.00
11233434.347000; 0.99; 0.00; 0.00
11249798.989998; 0.99; 0.00; 0.00
11265635.936996; 0.99; 0.00; 0.00
11281352.149002; 0.99; 0.00; 0.00
11296416.500000; 0.99; 0.00; 0.00
11312370.565994; 0.99; 0.00; 0.00
11328379.038002; 0.99; 0.00; 0.00
11345182.185997; 0.99; 0.00; 0.00
11362759.797997; 0.99; 0.00; 0.00
11377789.457001; 0.99; 0.00; 0.00
11393232.731003; 0.99; 0.00; 0.00
11414150.914001; 0.99; 0.00; 0.00
11424562.817001; 0.99; 0.00; 0.00
11441134.870995; 0.99; 0.00; 0.00
11459223.534996; 0.99; 0.00; 0.00
11474571.507996; 0.99; 0.00; 0.00
11490536.557999; 0.99; 0.00; 0.00
11504728.537994; 0.99; 0.00; 0.00
11522120.084999; 0.99; 0.00; 0.00
11536435.353004; 0.99; 0.00; 0.00
11554656.948997; 0.99; 0.00; 0.00
11568455.902000; 0.99; 0.00; 0.00
11585924.273003; 0.99; 0.00; 0.00
11600427.156998; 0.99; 0.00; 0.00
11617496.722992; 0.99; 0.00; 0.00
11632381.211998; 1.00; 0.00; 0.00
11648452.494003; 1.00; 0.00; 0.00
11664425.838997; 1.00; 0.00; 0.00
11680765.790001; 1.00; 0.00; 0.00
11696683.710999; 1.00; 0.00; 0.00
11712395.862000; 1.00; 0.00; 0.00
11728581.855003; 1.00; 0.00; 0.00
11744672.052002; 1.00; 0.00; 0.00
11761809.543999; 1.00; 0.00; 0.00
11776759.535995; 1.00; 0.00; 0.00
11794302.759003; 1.00; 0.00; 0.00
11808441.301994; 1.00; 0.00; 0.00
11824348.628998; 1.00; 0.00; 0.00
11840378.668999; 1.00; 0.00; 0.00
11859058.658997; 1.00; 0.00; 0.00
11873518.296997; 1.00; 0.00; 0.00
11888368.892006; 1.00; 0.00; 0.00
11906661.679001; 1.00; 0.00; 0.00
11920430.221001; 1.00; 0.00; 0.00
11937238.572998; 1.00; 0.00; 0.00
11965109.613998; 1.00; 0.00; 0.00
11969016.714996; 1.00; 0.00; 0.00
11989655.526001; 1.00; 0.00; 0.00
12002298.758995; 1.00; 0.00; 0.00
12017831.880005; 1.00; 0.00; 0.00
12032621.591995; 1.00; 0.00; 0.00
12048615.594994; 1.00; 0.00; 0.00
12064417.143005; 1.00; 0.00; 0.00
12081514.250992; 1.00; 0.00; 0.00
12096427.345001; 1.00; 0.00; 0.00
12112936.766998; 1.00; 0.00; 0.00
12128655.342995; 1.00; 0.00; 0.00
12145076.387001; 1.00; 0.00; 0.00
12162759.863998; 1.00; 0.00; 0.00
12176469.783997; 1.00; 0.00; 0.00
12194288.981995; 1.00; 0.00; 0.00
12208739.688995; 1.00; 0.00; 0.00
12226127.421997; 1.00; 0.00; 0.00
12240724.667000; 1.00; 0.00; 0.00
12256470.537994; 1.00; 0.00; 0.00
12274093.303001; 1.00; 0.00; 0.00
12288659.785995; 1.00; 0.00; 0.00
12305612.939995; 1.00; 0.00; 0.00
12321029.837997; 1.00; 0.00; 0.00
12336455.089996; 1.00; 0.00; 0.00
12353300.493996; 1.00; 0.00; 0.00
12370964.759995; 1.00; 0.00; 0.00
12384947.262001; 1.00; 0.00; 0.00
12400507.452995; 1.00; 0.00; 0.00
12416448.233994; 1.00; 0.00; 0.00
12432876.398003; 1.00; 0.00; 0.00
12449996.795006; 1.00; 0.00; 0.00
12464624.952003; 1.00; 0.00; 0.00
12481528.732994; 1.00; 0.00; 0.00
12497956.510002; 1.00; 0.00; 0.00
12512609.103004; 1.00; 0.00; 0.00
12530524.351997; 1.00; 0.00; 0.00
12547073.752998; 1.00; 0.00; 0.00
12561520.386993; 1.00; 0.00; 0.00
12577963.073006; 1.00; 0.00; 0.00
12592374.920998; 1.00; 0.00; 0.00
12608392.903000; 1.00; 0.00; 0.00
12624528.931000; 1.00; 0.00; 0.00
12640445.032997; 1.00; 0.00; 0.00
12658696.098000; 1.00; 0.00; 0.00
12672597.614998; 1.00; 0.00; 0.00
12688388.672997; 1.00; 0.00; 0.00
12706590.380997; 1.00; 0.00; 0.00
12720471.624001; 1.00; 0.00; 0.00
12736421.866997; 1.00; 0.00; 0.00
12752654.634003; 1.00; 0.00; 0.00
12768446.636993; 1.00; 0.00; 0.00
12784451.161003; 1.00; 0.00; 0.00
12800488.045998; 1.00; 0.00; 0.00
12817100.581993; 1.00; 0.00; 0.00
12833231.441002; 1.00; 0.00; 0.00
12848454.933998; 1.00; 0.00; 0.00
12864427.442001; 1.00; 0.00; 0.00
12880413.256996; 1.00; 0.00; 0.00
12897666.553001; 1.00; 0.00; 0.00
12913891.987999; 1.00; 0.00; 0.00
12928636.596001; 1.00; 0.00; 0.00
12945862.170006; 1.00; 0.00; 0.00
12963159.229004; 1.00; 0.00; 0.00
12978711.709000; 1.00; 0.00; 0.00
12993147.850998; 1.00; 0.00; 0.00
13011875.236000; 1.00; 0.00; 0.00
13026477.570999; 1.00; 0.00; 0.00
13040504.983994; 1.00; 0.00; 0.00
13057751.781998; 1.00; 0.00; 0.00
13072539.311996; 1.00; 0.00; 0.00
13088476.640999; 1.00; 0.00; 0.00
13104445.149994; 1.00; 0.00; 0.00
13120385.048996; 1.00; 0.00; 0.00
13138799.371002; 1.00; 0.00; 0.00
13152645.296997; 1.00; 0.00; 0.00
13170977.745995; 1.00; 0.00; 0.00
13184397.932999; 1.00; 0.00; 0.00
13200494.753998; 1.00; 0.00; 0.00
13216849.746002; 1.00; 0.00; 0.00
13232385.386993; 1.00; 0.00; 0.00
13249323.184998; 1.00; 0.00; 0.00
13264362.909004; 1.00; 0.00; 0.00
13281049.056999; 1.00; 0.00; 0.00
13298259.528999; 1.00; 0.00; 0.00
13313060.976997; 1.00; 0.00; 0.00
13329673.758003; 1.00; 0.00; 0.00
13344826.105995; 1.00; 0.00; 0.00
13361038.563004; 1.00; 0.00; 0.00
13376468.998001; 1.00; 0.00; 0.00
13394226.632996; 1.00; 0.00; 0.00
13414504.336998; 1.00; 0.00; 0.00
13424454.845001; 1.00; 0.00; 0.00
13441622.011002; 1.00; 0.00; 0.00
13456587.483994; 1.00; 0.00; 0.00
13473058.192993; 1.00; 0.00; 0.00
13488561.493996; 1.00; 0.00; 0.00
13505492.721001; 1.00; 0.00; 0.00
13520400.765999; 1.00; 0.00; 0.00
13537750.721992; 1.00; 0.00; 0.00
13552384.524002; 1.00; 0.00; 0.00
13568468.963997; 1.00; 0.00; 0.00
13584491.639000; 1.00; 0.00; 0.00
13601476.046997; 1.00; 0.00; 0.00
13616618.031998; 1.00; 0.00; 0.00
13634229.803993; 1.00; 0.00; 0.00
13649450.017998; 1.00; 0.00; 0.00
13664408.149002; 1.00; 0.00; 0.00
13680340.660004; 1.00; 0.00; 0.00
13697343.717003; 1.00; 0.00; 0.00
13715072.446999; 1.00; 0.00; 0.00
13729482.053993; 1.00; 0.00; 0.00
13744448.723000; 1.00; 0.00; 0.00
13762462.730003; 1.00; 0.00; 0.00
13777628.201996; 1.00; 0.00; 0.00
13792567.427002; 1.00; 0.00; 0.00
13809509.113998; 1.00; 0.00; 0.00
13824979.673996; 1.00; 0.00; 0.00
13841122.670998; 1.00; 0.00; 0.00
13858329.274002; 1.00; 0.00; 0.00
13873721.122002; 1.00; 0.00; 0.00
13888406.041000; 1.00; 0.00; 0.00
13905236.261002; 1.00; 0.00; 0.00
13920429.673996; 1.00; 0.00; 0.00
13938206.437996; 1.00; 0.00; 0.00
13952386.828995; 1.00; 0.00; 0.00
13968570.931000; 1.00; 0.00; 0.00
13988898.176003; 1.00; 0.00; 0.00
14000420.885002; 1.00; 0.00; 0.00
14017969.431000; 1.00; 0.00; 0.00
14032397.476997; 1.00; 0.00; 0.00
14048659.503998; 1.00; 0.00; 0.00
14065801.053001; 1.00; 0.00; 0.00
14080551.803001; 1.00; 0.00; 0.00
14096481.137993; 1.00; 0.00; 0.00
14113842.401001; 1.00; 0.00; 0.00
14130990.771004; 1.00; 0.00; 0.00
14145503.753998; 1.00; 0.00; 0.00
14162429.746994; 1.00; 0.00; 0.00
14176373.805992; 1.00; 0.00; 0.00
14192373.853996; 1.00; 0.00; 0.00
14209195.871002; 1.00; 0.00; 0.00
14224446.006996; 1.00; 0.00; 0.00
14241624.238998; 1.00; 0.00; 0.00
14256456.187004; 1.00; 0.00; 0.00
14272654.166000; 1.00; 0.00; 0.00
14314674.440002; 1.00; 0.00; 0.00
14329904.881996; 1.00; 0.00; 0.00
14347006.354996; 1.00; 0.00; 0.00
14362103.544998; 1.00; 0.00; 0.00
14379538.813995; 1.00; 0.00; 0.00
14394074.477997; 1.00; 0.00; 0.00
14415606.197998; 1.00; 0.00; 0.00
14425782.551994; 1.00; 0.00; 0.00
14442262.256996; 1.00; 0.00; 0.00
14457929.446999; 1.00; 0.00; 0.00
14473884.892998; 1.00; 0.00; 0.00
14489868.928001; 1.00; 0.00; 0.00
14505936.200005; 1.00; 0.00; 0.00
14521750.652000; 1.00; 0.00; 0.00
14537745.023003; 1.00; 0.00; 0.00
14554984.296997; 1.00; 0.00; 0.00
14569804.842995; 1.00; 0.00; 0.00
14585793.627998; 1.00; 0.00; 0.00
14602586.152000; 1.00; 0.00; 0.00
14617791.261002; 1.00; 0.00; 0.00
14634833.198997; 1.00; 0.00; 0.00
14653344.463997; 1.00; 0.00; 0.00
14667556.649002; 1.00; 0.00; 0.00
14681902.528999; 1.00; 0.00; 0.00
14700270.875999; 1.00; 0.00; 0.00
14714947.646996; 1.00; 0.00; 0.00
14730834.228996; 1.00; 0.00; 0.00
14745825.634003; 1.00; 0.00; 0.00
14766070.610992; 1.00; 0.00; 0.00
14779506.929993; 1.00; 0.00; 0.00
14794389.740997; 1.00; 0.00; 0.00
14810975.420998; 1.00; 0.00; 0.00
14826008.255997; 1.00; 0.00; 0.00
14841776.347000; 1.00; 0.00; 0.00
14857969.076004; 1.00; 0.00; 0.00
14876255.632996; 1.00; 0.00; 0.00
14889780.381004; 1.00; 0.00; 0.00
14907159.531998; 1.00; 0.00; 0.00
14922299.749992; 1.00; 0.00; 0.00
14939769.946999; 1.00; 0.00; 0.00
14953739.930000; 1.00; 0.00; 0.00
14972049.320000; 1.00; 0.00; 0.00
14986140.933998; 1.00; 0.00; 0.00
15001795.942001; 1.00; 0.00; 0.00
15018964.874001; 1.00; 0.00; 0.00
15033783.924995; 1.00; 0.00; 0.00
15051170.959000; 1.00; 0.00; 0.00
15067482.986992; 1.00; 0.00; 0.00
15081775.952995; 1.00; 0.00; 0.00
15097830.667000; 1.00; 0.00; 0.00
15115942.105003; 1.00; 0.00; 0.00
15131059.580002; 1.00; 0.00; 0.00
15145995.747993; 1.00; 0.00; 0.00
15161914.822998; 1.00; 0.00; 0.00
15177931.102997; 1.00; 0.00; 0.00
15194129.403999; 1.00; 0.00; 0.00
15211581.037003; 1.00; 0.00; 0.00
t; x; y; theta
6264734.272003; 0.00; 0.00; 0.00
6279658.480003; 0.00; 0.00; 0.00
6296277.061005; 0.00; 0.00; 0.00
6313043.039001; 0.00; 0.00; 0.00
6330092.762001; 0.00; 0.00; 0.00
6343434.103004; 0.00; 0.00; 0.00
6359449.051994; 0.00; 0.00; 0.00
6378281.983002; 0.00; 0.00; 0.00
6392192.478004; 0.00; 0.00; 0.00
6408551.351997; 0.00; 0.00; 0.00
6423543.243996; 0.00; 0.00; 0.00
6439440.893005; 0.00; 0.00; 0.00
6455421.469994; 0.00; 0.00; 0.00
6471347.033005; 0.00; 0.00; 0.00
6487819.019997; 0.00; 0.00; 0.00
6504500.253998; 0.00; 0.00; 0.00
6519557.982994; 0.00; 0.00; 0.00
6536840.375999; 0.00; 0.00; 0.00
6551638.486000; 0.00; 0.00; 0.00
6569671.839996; 0.00; 0.00; 0.00
6583374.893997; 0.00; 0.00; 0.00
6600358.771996; 0.00; 0.00; 0.00
6616022.629997; 0.00; 0.00; 0.00
6631411.689003; 0.00; 0.00; 0.00
6649095.966003; 0.00; 0.00; 0.00
6663366.555000; 0.00; 0.00; 0.00
6680384.633995; 0.00; 0.00; 0.00
6695811.213005; 0.00; 0.00; 0.00
6712459.374001; 0.00; 0.00; 0.00
6732203.289001; 0.00; 0.00; 0.00
6743440.904999; 0.00; 0.00; 0.00
6761742.288994; 0.00; 0.00; 0.00
6776158.045998; 0.00; 0.00; 0.00
6793930.157997; 0.00; 0.00; 0.00
6808183.162003; 0.00; 0.00; 0.00
6823368.960999; 0.00; 0.00; 0.00
6839455.305000; 0.00; 0.00; 0.00
6856487.401001; 0.00; 0.00; 0.00
6871719.998001; 0.00; 0.00; 0.00
6888078.812996; 0.00; 0.00; 0.00
6905275.543999; 0.00; 0.00; 0.00
6919769.688995; 0.00; 0.00; 0.00
6936545.411995; 0.00; 0.00; 0.00
6951437.901001; 0.00; 0.00; 0.00
6970572.288002; 0.00; 0.00; 0.00
6985891.124001; 0.00; 0.00; 0.00
7000568.514000; 0.00; 0.00; 0.00
7015443.691002; 0.00; 0.00; 0.00
7031374.542999; 0.00; 0.00; 0.00
7047368.526001; 0.00; 0.00; 0.00
7063677.598000; 0.00; 0.00; 0.00
7080134.648003; 0.00; 0.00; 0.00
7096247.383995; 0.00; 0.00; 0.00
7112121.069000; 0.00; 0.00; 0.00
7127444.407997; 0.00; 0.00; 0.00
7144624.742004; 0.00; 0.00; 0.00
7162089.613998; 0.00; 0.00; 0.00
7175434.274002; 0.00; 0.00; 0.00
7192441.863998; 0.00; 0.00; 0.00
7209066.806999; 0.00; 0.00; 0.00
7223390.820000; 0.00; 0.00; 0.00
7240587.037003; 0.00; 0.00; 0.00
7257665.066002; 0.00; 0.00; 0.00
7272114.578003; 0.00; 0.00; 0.00
7287412.575996; 0.00; 0.00; 0.00
7305187.254005; 0.00; 0.00; 0.00
7319741.941002; 0.00; 0.00; 0.00
7336619.376999; 0.01; 0.00; 0.00
7354064.762001; 0.02; 0.00; 0.00
7368025.913002; 0.03; 0.00; 0.00
7384376.278000; 0.04; 0.00; 0.00
7400736.076004; 0.06; 0.00; 0.00
7418150.913002; 0.07; 0.00; 0.00
7431400.397003; 0.08; 0.00; 0.00
7448749.574997; 0.10; 0.00; 0.00
7467340.673004; 0.11; 0.00; 0.00
7479995.181000; 0.12; 0.00; 0.00
7496839.181000; 0.13; 0.00; 0.00
7512904.406998; 0.15; 0.00; 0.00
7528462.636002; 0.16; 0.00; 0.00
7543354.039001; 0.17; 0.00; 0.00
7559420.548004; 0.18; 0.00; 0.00
7575793.309998; 0.20; 0.00; 0.00
7595698.487000; 0.21; 0.00; 0.00
7607352.831001; 0.22; 0.00; 0.00
7623325.280998; 0.23; 0.00; 0.00
7641267.336998; 0.25; 0.00; 0.00
7655914.796997; 0.26; 0.00; 0.00
7672517.507004; 0.27; 0.00; 0.00
7687652.178993; 0.29; 0.00; 0.00
7705124.197998; 0.30; 0.00; 0.00
7722192.571999; 0.31; 0.00; 0.00
7736441.389999; 0.33; 0.00; 0.00
7751770.433006; 0.34; 0.00; 0.00
7768030.014000; 0.35; 0.00; 0.00
7783598.220001; 0.36; 0.00; 0.00
7801291.670006; 0.38; 0.00; 0.00
7816892.806999; 0.39; 0.00; 0.00
7831331.946999; 0.40; 0.00; 0.00
7849471.380005; 0.42; 0.00; 0.00
7864553.417000; 0.43; 0.00; 0.00
7881761.488998; 0.44; 0.00; 0.00
7900718.669998; 0.46; 0.00; 0.00
7911622.061996; 0.47; 0.00; 0.00
7929261.965996; 0.48; 0.00; 0.00
7943486.456001; 0.49; 0.00; 0.00
7959471.735001; 0.50; 0.00; 0.00
7977835.403000; 0.52; 0.00; 0.00
7994680.620003; 0.53; 0.00; 0.00
8023228.571999; 0.54; 0.00; 0.00
8034279.640999; 0.55; 0.00; 0.00
8040825.500000; 0.55; 0.00; 0.00
8055383.608002; 0.56; 0.00; 0.00
8071355.989998; 0.56; 0.00; 0.00
8087883.904999; 0.57; 0.00; 0.00
8103416.564003; 0.58; 0.00; 0.00
8120676.554001; 0.59; 0.00; 0.00
8136315.948006; 0.59; 0.00; 0.00
8153012.321999; 0.60; 0.00; 0.00
8168067.772995; 0.61; 0.00; 0.00
8183358.700996; 0.61; 0.00; 0.00
8199326.394997; 0.62; 0.00; 0.00
8216003.180000; 0.63; 0.00; 0.00
8234241.086998; 0.64; 0.00; 0.00
8249383.239006; 0.64; 0.00; 0.00
8263640.053001; 0.65; 0.00; 0.00
8279813.519997; 0.66; 0.00; 0.00
8297266.078995; 0.66; 0.00; 0.00
8311393.383003; 0.67; 0.00; 0.00
8330183.462997; 0.68; 0.00; 0.00
8345742.139000; 0.68; 0.00; 0.00
8359627.376999; 0.69; 0.00; 0.00
8377002.658005; 0.70; 0.00; 0.00
8392705.714996; 0.71; 0.00; 0.00
8408189.996994; 0.71; 0.00; 0.00
8423355.487000; 0.72; 0.00; 0.00
8442264.602997; 0.73; 0.00; 0.00
8457913.259003; 0.73; 0.00; 0.00
8472597.603004; 0.74; 0.00; 0.00
8487557.956001; 0.75; 0.00; 0.00
8503373.207001; 0.75; 0.00; 0.00
8520662.935997; 0.76; 0.00; 0.00
8535424.264999; 0.77; 0.00; 0.00
8551354.028000; 0.77; 0.00; 0.00
8569083.821999; 0.78; 0.00; 0.00
8583398.652000; 0.79; 0.00; 0.00
8599420.328003; 0.80; 0.00; 0.00
8616775.656006; 0.80; 0.00; 0.00
8633377.229004; 0.81; 0.00; 0.00
8647579.916000; 0.82; 0.00; 0.00
8663616.534996; 0.82; 0.00; 0.00
8681685.433998; 0.83; 0.00; 0.00
8695941.179001; 0.83; 0.00; 0.00
8713077.685005; 0.83; 0.00; 0.00
8727420.803993; 0.83; 0.00; 0.00
8745895.697998; 0.84; 0.00; 0.00
8759393.298996; 0.84; 0.00; 0.00
8776257.060005; 0.84; 0.00; 0.00
8791389.598000; 0.84; 0.00; 0.00
8809089.050003; 0.85; 0.00; 0.00
8823342.874001; 0.85; 0.00; 0.00
8840664.108002; 0.85; 0.00; 0.00
8855969.741005; 0.86; 0.00; 0.00
8872473.307999; 0.86; 0.00; 0.00
8889513.502998; 0.86; 0.00; 0.00
8903985.621002; 0.86; 0.00; 0.00
8919381.285995; 0.87; 0.00; 0.00
8937089.049004; 0.87; 0.00; 0.00
8951365.875000; 0.87; 0.00; 0.00
8967875.310997; 0.87; 0.00; 0.00
8984804.554001; 0.88; 0.00; 0.00
8999624.553001; 0.88; 0.00; 0.00
9016591.001999; 0.88; 0.00; 0.00
9032776.852997; 0.89; 0.00; 0.00
9047483.657997; 0.89; 0.00; 0.00
9064965.523994; 0.89; 0.00; 0.00
9081914.082001; 0.89; 0.00; 0.00
9096425.381996; 0.90; 0.00; 0.00
9112978.799004; 0.90; 0.00; 0.00
9127359.389000; 0.90; 0.00; 0.00
9145898.443001; 0.90; 0.00; 0.00
9159642.327003; 0.91; 0.00; 0.00
9177314.876999; 0.91; 0.00; 0.00
9193092.831001; 0.91; 0.00; 0.00
9208208.131996; 0.92; 0.00; 0.00
9225020.751999; 0.92; 0.00; 0.00
9239364.418999; 0.92; 0.00; 0.00
9255778.731003; 0.92; 0.00; 0.00
9273270.625000; 0.93; 0.00; 0.00
9287439.140999; 0.93; 0.00; 0.00
9303359.586998; 0.93; 0.00; 0.00
9319366.447998; 0.93; 0.00; 0.00
9336306.972000; 0.94; 0.00; 0.00
9351435.820000; 0.94; 0.00; 0.00
9370435.299004; 0.94; 0.00; 0.00
9384831.630997; 0.94; 0.00; 0.00
9399458.834000; 0.94; 0.00; 0.00
9416751.095001; 0.94; 0.00; 0.00
9432439.905998; 0.94; 0.00; 0.00
9448077.234001; 0.94; 0.00; 0.00
9463637.143997; 0.94; 0.00; 0.00
9479482.101997; 0.94; 0.00; 0.00
9495442.464996; 0.95; 0.00; 0.00
9511341.853004; 0.95; 0.00; 0.00
9528335.373001; 0.95; 0.00; 0.00
9543471.076004; 0.95; 0.00; 0.00
9559354.209000; 0.95; 0.00; 0.00
9577703.561005; 0.95; 0.00; 0.00
9593351.935997; 0.95; 0.00; 0.00
9610018.690994; 0.95; 0.00; 0.00
9625621.678001; 0.95; 0.00; 0.00
9639843.275002; 0.96; 0.00; 0.00
9655471.202995; 0.96; 0.00; 0.00
9671812.882996; 0.96; 0.00; 0.00
9688554.824997; 0.96; 0.00; 0.00
9704815.586998; 0.96; 0.00; 0.00
9723568.132996; 0.96; 0.00; 0.00
9735685.590996; 0.96; 0.00; 0.00
9752973.645004; 0.96; 0.00; 0.00
9767467.628998; 0.96; 0.00; 0.00
9783908.870003; 0.96; 0.00; 0.00
9799331.792999; 0.97; 0.00; 0.00
9815511.285995; 0.97; 0.00; 0.00
9833120.215004; 0.97; 0.00; 0.00
9847642.985001; 0.97; 0.00; 0.00
9864407.427002; 0.97; 0.00; 0.00
9880732.022995; 0.97; 0.00; 0.00
9897865.562004; 0.97; 0.00; 0.00
9911498.809998; 0.97; 0.00; 0.00
9927360.403999; 0.97; 0.00; 0.00
9944083.513000; 0.97; 0.00; 0.00
9959392.124001; 0.98; 0.00; 0.00
9975429.152000; 0.98; 0.00; 0.00
